level_0,Unnamed: 0,index,case,event,journey_id,random_distributed_time,new_trace,delay,random_distributed_time_delay,timestamp,time_diff,new_guess_col,TAP,TOK_TAP,TOK_TAP_is_cut,TOK_MPTAP_is_cut,TOK_MPTAP,TAP_is_cut,TAP_discovered_case,next_activity,pair,MPTAP,MPTAP_is_cut,MPTAP_discovered_case
2676,2026,2026,341,A,4,0.4588729854359012,True,1.0,1.4588729854359013,3158.82172340443,0.0012129840047236,False,0.0012129840047236,-2.0757692121636175,False,False,-0.5216255089278805,False,468.0,F,A_F,1.0032131908688748,False,484.0
2677,2027,2027,341,F,4,0.0012129840045631,False,0.0,0.0012129840045631,3158.8229363884348,0.5706076439055323,False,0.5706076439055323,-1.506310239035626,False,False,-0.298778257224537,False,468.0,F,F_F,1.2497975088439053,False,484.0
2678,2028,2028,341,F,4,0.57060764390549,False,0.0,0.57060764390549,3159.3935440323403,0.8354205558202921,False,0.8354205558202921,-1.2413311002370384,False,False,-0.06847098365518733,False,468.0,D,F_D,1.4835675561046475,False,484.0
2679,2029,2029,341,D,4,0.8354205558203748,False,0.0,0.8354205558203748,3160.2289645881606,0.4175964199648661,False,0.4175964199648661,-1.6589747323543729,False,False,-0.6352847372200989,False,468.0,D,D_D,1.03272166864492,False,484.0
2680,2030,2030,341,D,4,0.4175964199648212,False,0.0,0.4175964199648212,3160.646561008125,0.134413222443527,False,0.134413222443527,-1.9420097623885213,False,False,-0.4640624102734088,False,468.0,B,D_B,1.0289531194552268,False,484.0
2681,2031,2031,341,B,4,0.1344132224434449,False,0.0,0.1344132224434449,3160.780974230569,0.4960165025745482,False,0.4960165025745482,-1.5803100456583534,False,False,-0.5788841127257147,False,468.0,E,B_E,0.9242013858963225,False,484.0
2682,2032,2032,341,E,4,0.4960165025745998,False,0.0,0.4960165025745998,3161.2769907331435,0.8750228859289564,False,0.8750228859289564,-1.2011456616457896,False,False,-0.42705501765865184,False,468.0,C,E_C,0.9542016898890578,False,484.0
2683,2033,2033,341,C,4,0.8750228859288085,False,0.0,0.8750228859288085,3162.1520136190725,0.0682761094426496,False,0.0682761094426496,-2.0077119105728793,False,False,-0.4905637796250282,False,468.0,A,C_A,1.0680429040823864,False,484.0
2684,2034,2034,341,A,4,0.0682761094424373,False,0.0,0.0682761094424373,3162.220289728515,0.8856221913338231,False,0.8856221913338231,-1.1902852439908576,False,False,-0.5213019877760198,False,468.0,F,A_F,1.0032131908688748,False,484.0
2685,2035,2035,341,F,4,0.8856221913338871,False,0.0,0.8856221913338871,3163.105911919849,1.4883554389066376,True,1.4883554389066376,-0.5873716091457766,False,False,-0.06779805963822882,False,468.0,D,F_D,1.4835675561046475,False,484.0
2686,2069,2069,347,D,4,0.4883554389066492,True,1.0,1.4883554389066491,3164.594267358756,0.3622757418997935,False,0.3622757418997935,-1.7133255270553605,False,False,-0.5971627620890364,False,468.0,C,D_C,0.9748074762314375,False,484.0
2687,2070,2070,347,C,4,0.3622757418999389,False,0.0,0.3622757418999389,3164.9565431006554,1.2058719782789922,False,1.2058719782789922,-0.8695899643162459,False,False,-0.48857004769850354,False,468.0,A,C_A,1.0680429040823864,False,484.0
2688,2071,2071,347,A,4,1.2058719782790397,False,0.0,1.2058719782790397,3166.1624150789344,1.7682673864414935,False,1.7682673864414935,-0.3070298296333054,False,False,-0.5191899738931085,False,468.0,F,A_F,1.0032131908688748,False,484.0
2689,2072,2072,347,F,4,1.7682673864416991,False,0.0,1.7682673864416991,3167.930682465376,0.0983029112549047,False,0.0983029112549047,-1.9769310586484607,False,False,-0.3273082801644218,False,468.0,A,F_A,1.1660669327031683,False,484.0
2690,2073,2073,347,A,4,0.0983029112551131,False,0.0,0.0983029112551131,3168.0289853766308,0.6568139029964186,False,0.6568139029964186,-1.4183326286320432,False,False,-0.5198543015679699,False,468.0,F,A_F,1.0032131908688748,False,484.0
2691,2074,2074,347,F,4,0.6568139029964327,False,0.0,0.6568139029964327,3168.685799279627,0.4720999529522487,False,0.4720999529522487,-1.6028744579327014,False,False,-0.3308791882805633,False,468.0,A,F_A,1.1660669327031683,False,484.0
2692,2075,2075,347,A,4,0.4720999529520319,False,0.0,0.4720999529520319,3169.1578992325794,1.142974666435293,False,1.142974666435293,-0.9318454341956903,False,False,-0.5193507240919609,False,468.0,F,A_F,1.0032131908688748,False,484.0
2693,2076,2076,347,F,4,1.1429746664350982,False,0.0,1.1429746664350982,3170.3008738990147,1.8561164838988589,False,1.8561164838988589,-0.21853381125375515,False,False,-0.32727676530330063,False,468.0,A,F_A,1.1660669327031683,False,484.0
2694,2077,2077,347,A,4,1.856116483898814,False,0.0,1.856116483898814,3172.1569903829136,2.2091061148562403,False,2.2091061148562403,0.1344944522497844,True,False,-0.5163054506534326,True,468.0,F,A_F,1.0032131908688748,False,484.0
2695,2078,2078,347,F,4,2.209106114856207,False,0.0,2.209106114856207,3174.36609649777,2.726803997777552,False,2.726803997777552,0.652109769890223,True,False,-0.31924600281754234,True,469.0,A,F_A,1.1660669327031683,False,484.0
2696,2079,2079,347,A,4,2.72680399777765,False,0.0,2.72680399777765,3177.0929004955474,0.2290107735711899,False,0.2290107735711899,-1.8460108141563034,False,False,-0.51799105915518,False,470.0,F,A_F,1.0032131908688748,False,484.0
2697,2080,2080,347,F,4,0.229010773571032,False,0.0,0.229010773571032,3177.3219112691186,1.1792267308719602,True,1.1792267308719602,-0.8956794374607968,False,True,0.5006806202781104,False,470.0,B,F_B,2.0897405538147455,True,484.0
2698,2099,2099,353,B,4,0.1792267308721745,True,1.0,1.1792267308721744,3178.5011379999905,1.144366632616766,False,1.144366632616766,-0.9303731016265082,False,True,0.02841003247004692,False,470.0,D,B_D,1.5305363896370165,True,485.0
2699,2100,2100,353,D,4,1.1443666326166069,False,0.0,1.1443666326166069,3179.6455046326078,0.1389169022995702,False,0.1389169022995702,-1.9356536030263491,False,False,-0.46657477029854566,False,470.0,B,D_B,1.0289531194552268,False,486.0
2700,2101,2101,353,B,4,0.1389169022997367,False,0.0,0.1389169022997367,3179.784421534907,1.627490100422165,True,1.627490100422165,-0.44698403880237625,False,True,0.22515930488409386,False,470.0,A,B_A,1.6622395202760467,True,486.0
2701,2123,2123,358,A,4,0.627490100422261,True,1.0,1.627490100422261,3181.411911635329,0.8099009926950202,False,0.8099009926950202,-1.2644763370088703,False,False,-0.5189840572755176,False,470.0,F,A_F,1.0032131908688748,False,487.0
2702,2124,2124,358,F,4,0.8099009926949485,False,0.0,0.8099009926949485,3182.221812628024,2.2967237231155195,False,2.2967237231155195,0.22252466205617916,True,False,-0.06443568490698248,True,470.0,D,F_D,1.4835675561046475,False,487.0
2703,2125,2125,358,D,4,2.2967237231154183,False,0.0,2.2967237231154183,3184.51853635114,1.348044073206438,False,1.348044073206438,-0.7262734037927752,False,False,-0.5498706504998744,False,471.0,F,D_F,0.9937878651378971,False,487.0
2704,2126,2126,358,F,4,1.3480440732064636,False,0.0,1.3480440732064636,3185.866580424346,0.0773766160555169,False,0.0773766160555169,-1.9967940172180612,False,False,-0.06925623460311736,False,471.0,D,F_D,1.4835675561046475,False,487.0
2705,2127,2127,358,D,4,0.0773766160554223,False,0.0,0.0773766160554223,3185.943957040401,0.3358019251459154,False,0.3358019251459154,-1.7382867256680221,False,False,-0.644879102140249,False,471.0,E,D_E,0.847124683591519,False,487.0
2706,2128,2128,358,E,4,0.3358019251459669,False,0.0,0.3358019251459669,3186.2797589655474,0.5927353988558934,False,0.5927353988558934,-1.4812192437536238,False,False,-0.38844906266036516,False,471.0,A,E_A,1.0515877553114021,False,487.0
2707,2129,2129,358,A,4,0.5927353988559222,False,0.0,0.5927353988559222,3186.872494364404,0.6185530961620316,False,0.6185530961620316,-1.45523548904825,False,False,-0.5288685651576442,False,471.0,B,A_B,0.9282020743125177,False,487.0
2708,2130,2130,358,B,4,0.618553096161992,False,0.0,0.618553096161992,3187.4910474605654,0.5190148194237736,False,0.5190148194237736,-1.5546056523520133,False,False,-0.33430375841422033,False,471.0,C,B_C,1.0851677445719075,False,487.0
2709,2131,2131,358,C,4,0.5190148194239749,False,0.0,0.5190148194239749,3188.010062279989,0.0916827418527646,False,0.0916827418527646,-1.9817790664416295,False,False,-0.6374067718406343,False,471.0,F,C_F,1.0253450698885764,False,487.0
2710,2132,2132,358,F,4,0.0916827418527556,False,0.0,0.0916827418527556,3188.101745021842,1.5881548482288963,True,1.5881548482288963,-0.48522214488121085,False,False,-0.06835582059650114,False,471.0,D,F_D,1.4835675561046475,False,487.0
2711,2146,2146,361,D,4,0.5881548482287821,True,1.0,1.5881548482287822,3189.689899870071,0.252626505250646,False,0.252626505250646,-1.8206457143987849,False,False,-0.6482583246179017,False,471.0,E,D_E,0.847124683591519,False,487.0
2712,2147,2147,361,E,4,0.2526265052507487,False,0.0,0.2526265052507487,3189.942526375321,0.3233175181790102,False,0.3233175181790102,-1.749835867204184,False,False,-0.3924253866372649,False,471.0,A,E_A,1.0515877553114021,False,487.0
2713,2148,2148,361,A,4,0.3233175181788233,False,0.0,0.3233175181788233,3190.2658438935005,0.6068591841885791,False,0.6068591841885791,-1.4661629175445277,False,False,-0.7233290775493002,False,471.0,D,A_D,0.902478125896434,False,487.0
2714,2149,2149,361,D,4,0.6068591841885786,False,0.0,0.6068591841885786,3190.872703077689,1.2471607749580471,False,1.2471607749580471,-0.825694676856175,False,False,-0.46516034384792837,False,471.0,B,D_B,1.0289531194552268,False,487.0
2715,2150,2150,361,B,4,1.2471607749580034,False,0.0,1.2471607749580034,3192.119863852647,1.829058182234803,True,1.829058182234803,-0.24363865474838153,False,True,0.030493246937564944,False,471.0,D,B_D,1.5305363896370165,True,487.0
2716,2185,2185,368,D,4,0.8290581822346381,True,1.0,1.829058182234638,3193.948922034882,0.6112504458947114,False,0.6112504458947114,-1.4614009469487157,False,False,-0.649541227604456,False,471.0,E,D_E,0.847124683591519,False,488.0
2717,2186,2186,368,E,4,0.6112504458944841,False,0.0,0.6112504458944841,3194.5601724807766,0.2805689941551463,False,0.2805689941551463,-1.7919155897747676,False,False,-0.3967084170276787,False,471.0,A,E_A,1.0515877553114021,False,488.0
2718,2187,2187,368,A,4,0.2805689941549538,False,0.0,0.2805689941549538,3194.840741474932,0.1077260727201974,False,0.1077260727201974,-1.9646349948041157,False,False,-0.7282885317643301,False,471.0,D,A_D,0.902478125896434,False,488.0
2719,2188,2188,368,D,4,0.1077260727200526,False,0.0,0.1077260727200526,3194.948467547652,0.176601457867946,False,0.176601457867946,-1.8956717542672186,False,False,-0.46806000410729154,False,471.0,B,D_B,1.0289531194552268,False,488.0
2720,2189,2189,368,B,4,0.1766014578677914,False,0.0,0.1766014578677914,3195.12506900552,4.9280415758503295,True,4.9280415758503295,2.85587131200256,True,True,0.8527513558930391,True,471.0,F,B_F,2.046516098224725,True,488.0
2721,2209,2209,373,F,4,3.9280415758502394,True,1.0,4.928041575850239,3200.05311058137,0.8882311294491956,False,0.8882311294491956,-1.18618664207865,False,False,-0.320920825434061,False,472.0,A,F_A,1.1660669327031683,False,489.0
2722,2210,2210,373,A,4,0.8882311294493953,False,0.0,0.8882311294493953,3200.9413417108194,1.8848335533461975,False,1.8848335533461975,-0.189406408231932,False,False,-0.5164348575321982,False,472.0,F,A_F,1.0032131908688748,False,489.0
2723,2211,2211,373,F,4,1.8848335533459848,False,0.0,1.8848335533459848,3202.8261752641656,0.3483609883132885,False,0.3483609883132885,-1.725849030059118,False,False,-0.07225981248686364,False,472.0,D,F_D,1.4835675561046475,False,489.0
2724,2212,2212,373,D,4,0.3483609883132477,False,0.0,0.3483609883132477,3203.174536252479,1.4741082960272252,False,1.4741082960272252,-0.5999668510103517,False,False,-0.6239457654233616,False,472.0,D,D_D,1.03272166864492,False,489.0
2725,2213,2213,373,D,4,1.4741082960271457,False,0.0,1.4741082960271457,3204.648644548506,0.3812912135749684,False,0.3812912135749684,-1.6926575760240912,False,False,-0.4709734961799614,False,472.0,B,D_B,1.0289531194552268,False,489.0
2726,2214,2214,373,B,4,0.3812912135748172,False,0.0,0.3812912135748172,3205.029935762081,0.8136567185483727,False,0.8136567185483727,-1.2601522605634297,False,False,-0.3386942836208682,False,472.0,C,B_C,1.0851677445719075,False,489.0
2727,2215,2215,373,C,4,0.8136567185481945,False,0.0,0.8136567185481945,3205.843592480629,0.8989853769312504,False,0.8989853769312504,-1.174646951634486,False,False,-0.5236848356935354,False,472.0,E,C_E,0.8570236659249916,False,489.0
2728,2216,2216,373,E,4,0.8989853769312183,False,0.0,0.8989853769312183,3206.7425778575607,1.0136909621410268,False,1.0136909621410268,-1.0597640480742618,False,False,-0.39734917590170027,False,472.0,A,E_A,1.0515877553114021,False,489.0
2729,2217,2217,373,A,4,1.0136909621412131,False,0.0,1.0136909621412131,3207.7562688197017,1.9327244754590536,False,1.9327244754590536,-0.14055568886367742,False,False,-0.513740556732035,False,472.0,F,A_F,1.0032131908688748,False,489.0
2730,2218,2218,373,F,4,1.932724475459003,False,0.0,1.932724475459003,3209.688993295161,1.7446752959535845,True,1.7446752959535845,-0.32858984478076825,False,False,-0.289510524053491,False,472.0,F,F_F,1.2497975088439053,False,489.0
2731,2260,2260,380,F,4,0.7446752959533798,True,1.0,1.7446752959533798,3211.4336685911144,2.9050968501496754,False,2.9050968501496754,0.831899659110785,True,False,-0.31155563227361394,True,472.0,A,F_A,1.1660669327031683,False,489.0
2732,2261,2261,380,A,4,2.905096850149869,False,0.0,2.905096850149869,3214.338765441264,2.49322320116562,False,2.49322320116562,0.41960023631329335,True,False,-0.7152438508159059,True,473.0,D,A_D,0.902478125896434,False,489.0
2733,2262,2262,380,D,4,2.4932232011656463,False,0.0,2.4932232011656463,3216.8319886424297,2.087683078257214,False,2.087683078257214,0.01385531119853578,True,False,-0.5207216880374127,True,474.0,F,D_F,0.9937878651378971,False,489.0
2734,2263,2263,380,F,4,2.0876830782570925,False,0.0,2.0876830782570925,3218.919671720687,0.8252352985646212,False,0.8252352985646212,-1.2486290206255246,False,False,-0.07364038903558812,False,475.0,D,F_D,1.4835675561046475,False,489.0
2735,2264,2264,380,D,4,0.8252352985647833,False,0.0,0.8252352985647833,3219.7449070192515,2.4723121880151666,False,2.4723121880151666,0.3986242381950911,True,False,-0.4651340513584423,True,475.0,B,D_B,1.0289531194552268,False,489.0
2736,2265,2265,380,B,4,2.4723121880151178,False,0.0,2.4723121880151178,3222.2172192072667,0.0131672282841464,False,0.0131672282841464,-2.0607155874339593,False,False,-0.6058366860393523,False,476.0,E,B_E,0.9242013858963225,False,489.0
2737,2266,2266,380,E,4,0.0131672282842754,False,0.0,0.0131672282842754,3222.230386435551,4.307697913638094,False,4.307697913638094,2.2338801093098004,True,False,-0.3796711708145386,True,476.0,A,E_A,1.0515877553114021,False,489.0
2738,2267,2267,380,A,4,4.307697913638188,False,0.0,4.307697913638188,3226.538084349189,1.7029195837367297,False,1.7029195837367297,-0.3724452449525142,False,True,0.10194450917728215,False,477.0,C,A_C,1.2838322655989685,False,489.0
2739,2268,2268,380,C,4,1.7029195837365665,False,0.0,1.7029195837365665,3228.2410039329257,0.3565230684921516,False,0.3565230684921516,-1.7187634298552577,False,False,-0.6475874600759568,False,477.0,F,C_F,1.0253450698885764,False,489.0
2740,2269,2269,380,F,4,0.356523068492022,False,0.0,0.356523068492022,3228.597527001418,3.619516041020688,True,3.619516041020688,1.5443653600031828,True,True,0.5296763228157371,True,477.0,B,F_B,2.0897405538147455,True,489.0
2741,2270,2270,381,B,4,2.6195160410205456,True,1.0,3.6195160410205456,3232.2170430424385,0.0131056279124095,False,0.0131056279124095,-2.0629659027597875,False,True,0.0232304038252249,False,478.0,D,B_D,1.5305363896370165,True,490.0
2742,2271,2271,381,D,4,0.0131056279122088,False,0.0,0.0131056279122088,3232.230148670351,0.8581750722332799,False,0.8581750722332799,-1.2178310141437372,False,False,-0.4661272241560457,False,478.0,B,D_B,1.0289531194552268,False,491.0
2743,2272,2272,381,B,4,0.8581750722331437,False,0.0,0.8581750722331437,3233.088323742584,1.109771706380343,True,1.109771706380343,-0.9660579083679606,False,True,0.21095719523968604,False,478.0,A,B_A,1.6622395202760467,True,491.0
2744,2314,2314,389,A,4,0.1097717063804595,True,1.0,1.1097717063804595,3234.1980954489645,0.265430333302902,False,0.265430333302902,-1.8102302347308101,False,False,-0.5155141346274432,False,478.0,F,A_F,1.0032131908688748,False,492.0
2745,2315,2315,389,F,4,0.2654303333029512,False,0.0,0.2654303333029512,3234.4635257822674,0.117520840531597,False,0.117520840531597,-1.9580194464284508,False,False,-0.30497499532936434,False,478.0,F,F_F,1.2497975088439053,False,492.0
2746,2316,2316,389,F,4,0.1175208405317792,False,0.0,0.1175208405317792,3234.581046622799,2.373596794013338,False,2.373596794013338,0.2981466246821216,True,False,-0.07067239464543507,True,478.0,D,F_D,1.4835675561046475,False,492.0
2747,2317,2317,389,D,4,2.3735967940131517,False,0.0,2.3735967940131517,3236.9546434168124,1.3638024006427258,False,1.3638024006427258,-0.7117960825294682,False,False,-0.6156122704253615,False,479.0,D,D_D,1.03272166864492,False,492.0
2748,2318,2318,389,D,4,1.3638024006425002,False,0.0,1.3638024006425002,3238.318445817455,0.128493649136999,False,0.128493649136999,-1.946962245717768,False,False,-0.6536917377166729,False,479.0,E,D_E,0.847124683591519,False,492.0
2749,2319,2319,389,E,4,0.1284936491368369,False,0.0,0.1284936491368369,3238.446939466592,0.964530895738335,False,0.964530895738335,-1.1108325045462908,False,False,-0.3808630170856606,False,479.0,A,E_A,1.0515877553114021,False,492.0
2750,2320,2320,389,A,4,0.9645308957384272,False,0.0,0.9645308957384272,3239.4114703623304,1.5083253298080308,False,1.5083253298080308,-0.5668629370049336,False,False,-0.5111475069343792,False,479.0,B,A_B,0.9282020743125177,False,492.0
2751,2321,2321,389,B,4,1.5083253298080377,False,0.0,1.5083253298080377,3240.9197956921385,1.9548470368172275,False,1.9548470368172275,-0.1202221645504924,False,False,-0.32831069294201765,False,479.0,C,B_C,1.0851677445719075,False,492.0
2752,2322,2322,389,C,4,1.9548470368172224,False,0.0,1.9548470368172224,3242.874642728956,2.515225706883484,False,2.515225706883484,0.44016482533315715,True,False,-0.6133060012939817,True,479.0,F,C_F,1.0253450698885764,False,492.0
2753,2323,2323,389,F,4,2.5152257068832844,False,0.0,2.5152257068832844,3245.389868435839,3.4097406183532257,True,3.4097406183532257,1.3344667442940144,True,False,-0.06333294339651818,True,480.0,D,F_D,1.4835675561046475,False,492.0
2754,2451,2451,408,D,4,2.4097406183531307,True,1.0,3.4097406183531307,3248.7996090541924,2.304877423779089,False,2.304877423779089,0.22884811521631354,True,False,-0.35809004910623954,True,481.0,A,D_A,1.1202135152728954,False,492.0
2755,2452,2452,408,A,4,2.3048774237789167,False,0.0,2.3048774237789167,3251.1044864779715,1.5470219833259762,False,1.5470219833259762,-0.5291260785350915,False,False,-0.5135500848251344,False,482.0,F,A_F,1.0032131908688748,False,492.0
2756,2453,2453,408,F,4,1.5470219833258514,False,0.0,1.5470219833258514,3252.651508461297,3.042135632368172,True,3.042135632368172,0.9660990808563223,True,True,0.5469630276545243,True,482.0,B,F_B,2.0897405538147455,True,492.0
2757,2511,2511,418,B,4,2.042135632368136,True,1.0,3.042135632368136,3255.6936440936656,2.7543592642546173,False,2.7543592642546173,0.6778196412418604,True,True,0.029212901590706553,True,483.0,D,B_D,1.5305363896370165,True,493.0
2758,2512,2512,418,D,4,2.754359264254724,False,0.0,2.754359264254724,3258.44800335792,1.7665852245618223,False,1.7665852245618223,-0.31028821612036395,False,False,-0.46344629388261716,False,484.0,B,D_B,1.0289531194552268,False,494.0
2759,2513,2513,418,B,4,1.766585224561879,False,0.0,1.766585224561879,3260.214588582482,4.277944719842708,True,4.277944719842708,2.201133231003802,True,True,0.4583426925693648,True,484.0,B,B_B,1.9246723147232576,True,494.0
2760,2522,2522,421,B,4,3.277944719842514,True,1.0,4.277944719842514,3264.492533302325,1.5584962253865342,False,1.5584962253865342,-0.5198126118202513,False,True,0.02888452136679498,False,485.0,D,B_D,1.5305363896370165,True,495.0
2761,2523,2523,421,D,4,1.5584962253867485,False,0.0,1.5584962253867485,3266.0510295277118,0.3272759086726182,False,0.3272759086726182,-1.7509236461272097,False,False,-0.46642623846772513,False,485.0,B,D_B,1.0289531194552268,False,496.0
2762,2524,2524,421,B,4,0.327275908672842,False,0.0,0.327275908672842,3266.378305436384,2.0321642768403763,True,2.0321642768403763,-0.04590427815673337,False,True,0.21774154087256736,False,485.0,A,B_A,1.6622395202760467,True,496.0
2763,2525,2525,422,A,4,1.0321642768402322,True,1.0,2.0321642768402324,3268.4104697132243,1.4986906822891797,False,1.4986906822891797,-0.5793940065587346,False,False,-0.5133383588002649,False,485.0,F,A_F,1.0032131908688748,False,497.0
2764,2526,2526,422,F,4,1.498690682289178,False,0.0,1.498690682289178,3269.909160395513,1.6677458114113506,False,1.6677458114113506,-0.4102186090594997,False,False,-0.06341536306930973,False,485.0,D,F_D,1.4835675561046475,False,497.0
2765,2527,2527,422,D,4,1.6677458114113306,False,0.0,1.6677458114113306,3271.576906206925,0.8279033504036306,False,0.8279033504036306,-1.2499752333283203,False,False,-0.5253957763597626,False,485.0,F,D_F,0.9937878651378971,False,497.0
2766,2528,2528,422,F,4,0.8279033504038213,False,0.0,0.8279033504038213,3272.4048095573285,1.3767396337443645,False,1.3767396337443645,-0.70096412198145,False,False,-0.0636269724591838,False,485.0,D,F_D,1.4835675561046475,False,497.0
2767,2529,2529,422,D,4,1.3767396337444135,False,0.0,1.3767396337444135,3273.781549191073,1.2181404185976137,False,1.2181404185976137,-0.8594237053118998,False,False,-0.4658271507243079,False,485.0,B,D_B,1.0289531194552268,False,497.0
2768,2530,2530,422,B,4,1.218140418597524,False,0.0,1.218140418597524,3274.9996896096704,0.137651551511226,False,0.137651551511226,-1.939753932890338,False,False,-0.6298511792911868,False,485.0,E,B_E,0.9242013858963225,False,497.0
2769,2531,2531,422,E,4,0.1376515515110697,False,0.0,0.1376515515110697,3275.1373411611817,2.8983419687560854,False,2.8983419687560854,0.8210316070274883,True,False,-0.3533372076199839,True,485.0,C,E_C,0.9542016898890578,False,497.0
2770,2532,2532,422,C,4,2.898341968755876,False,0.0,2.898341968755876,3278.0356831299378,0.9406460117324968,False,0.9406460117324968,-1.137077334154927,False,False,-0.4882302747892,False,486.0,A,C_A,1.0680429040823864,False,497.0
2771,2533,2533,422,A,4,0.9406460117325494,False,0.0,0.9406460117325494,3278.9763291416702,0.5743579408813275,False,0.5743579408813275,-1.5031910184258672,False,False,-0.513881897294223,False,486.0,F,A_F,1.0032131908688748,False,497.0
2772,2534,2534,422,F,4,0.5743579408815042,False,0.0,0.5743579408815042,3279.550687082552,1.933883206387236,True,1.933883206387236,-0.14350448997656606,False,False,-0.06156946938712182,False,486.0,D,F_D,1.4835675561046475,False,497.0
2773,2574,2574,429,D,4,0.933883206387302,True,1.0,1.9338832063873024,3281.484570288939,0.7932632621486846,False,0.7932632621486846,-1.2841097462227218,False,False,-0.6540794642108834,False,486.0,E,D_E,0.847124683591519,False,497.0
2774,2575,2575,429,E,4,0.7932632621486955,False,0.0,0.7932632621486955,3282.2778335510875,0.709161622605734,False,0.709161622605734,-1.368037808268456,False,False,-0.3830900588002335,False,486.0,A,E_A,1.0515877553114021,False,497.0
2775,2576,2576,429,A,4,0.7091616226055893,False,0.0,0.7091616226055893,3282.986995173693,0.0153545547818794,False,0.0153545547818794,-2.06167451963688,False,False,-0.720964866814959,False,486.0,D,A_D,0.902478125896434,False,497.0
2776,2577,2577,429,D,4,0.0153545547819474,False,0.0,0.0153545547819474,3283.002349728475,0.7151162015370573,False,0.7151162015370573,-1.3618464170638513,False,False,-0.4663443183335323,False,486.0,B,D_B,1.0289531194552268,False,497.0
2777,2578,2578,429,B,4,0.7151162015369662,False,0.0,0.7151162015369662,3283.717465930012,1.8621389618724609,True,1.8621389618724609,-0.21465317432817055,False,True,0.4559277477422321,False,486.0,B,B_B,1.9246723147232576,True,497.0
2778,2582,2582,431,B,4,0.8621389618722575,True,1.0,1.8621389618722572,3285.5796048918846,0.544608657412482,False,0.544608657412482,-1.5321479266478102,False,True,0.024397494088018723,False,486.0,D,B_D,1.5305363896370165,True,498.0
2779,2583,2583,431,D,4,0.544608657412409,False,0.0,0.544608657412409,3286.124213549297,0.1607956266943802,False,0.1607956266943802,-1.9158029533779413,False,False,-0.4698663044783242,False,486.0,B,D_B,1.0289531194552268,False,499.0
2780,2584,2584,431,B,4,0.1607956266942686,False,0.0,0.1607956266942686,3286.2850091759915,2.047770594103895,True,2.047770594103895,-0.028728554557331698,False,True,0.026811995149137458,False,486.0,D,B_D,1.5305363896370165,True,499.0
2781,2630,2630,439,D,4,1.0477705941036886,True,1.0,2.047770594103689,3288.3327797700954,1.5962991458072793,False,1.5962991458072793,-0.480222000965683,False,False,-0.5855756210669557,False,486.0,C,D_C,0.9748074762314375,False,500.0
2782,2631,2631,439,C,4,1.5962991458074045,False,0.0,1.5962991458074045,3289.9290789159027,1.5449492934103546,False,1.5449492934103546,-0.531471492547201,False,False,-0.4831228842742199,False,486.0,A,C_A,1.0680429040823864,False,500.0
2783,2632,2632,439,A,4,1.5449492934102482,False,0.0,1.5449492934102482,3291.474028209313,4.021091152679219,False,4.021091152679219,1.944780835877176,True,False,-0.5066778812918562,True,486.0,F,A_F,1.0032131908688748,False,500.0
2784,2633,2633,439,F,4,4.021091152679228,False,0.0,4.021091152679228,3295.495119361992,2.0462337075859978,True,2.0462337075859978,-0.03132124589011953,False,False,-0.059388774112420606,False,487.0,D,F_D,1.4835675561046475,False,500.0
2785,2701,2701,451,D,4,1.0462337075858474,True,1.0,2.046233707585848,3297.5413530695782,0.0030012903157512,False,0.0030012903157512,-2.0745749157376054,False,False,-0.373316786536642,False,487.0,A,D_A,1.1202135152728954,False,500.0
2786,2702,2702,451,A,4,0.0030012903158813,False,0.0,0.0030012903158813,3297.544354359894,0.0699920726674463,False,0.0699920726674463,-2.007520678068614,False,False,-0.508746346249733,False,487.0,F,A_F,1.0032131908688748,False,500.0
2787,2703,2703,451,F,4,0.0699920726676372,False,0.0,0.0699920726676372,3297.614346432561,2.721984093695937,False,2.721984093695937,0.6445508809599052,True,False,-0.3035035726906026,True,487.0,A,F_A,1.1660669327031683,False,500.0
2788,2704,2704,451,A,4,2.7219840936960407,False,0.0,2.7219840936960407,3300.3363305262574,0.0912463289614606,False,0.0912463289614606,-1.9864995720839302,False,False,-0.5107349043141598,False,488.0,F,A_F,1.0032131908688748,False,500.0
2789,2705,2705,451,F,4,0.0912463289614068,False,0.0,0.0912463289614068,3300.427576855219,1.724985032933546,True,1.724985032933546,-0.35267645587069496,False,False,-0.05820404607008767,False,488.0,D,F_D,1.4835675561046475,False,500.0
2790,2711,2711,453,D,4,0.7249850329336885,True,1.0,1.7249850329336884,3302.1525618881524,0.0332214559657586,False,0.0332214559657586,-2.044368535678789,False,False,-0.6585996780502863,False,488.0,E,D_E,0.847124683591519,False,500.0
2791,2712,2712,453,E,4,0.0332214559655445,False,0.0,0.0332214559655445,3302.185783344118,0.1200933328277642,False,0.1200933328277642,-1.957425985953083,False,False,-0.38800684972763433,False,488.0,A,E_A,1.0515877553114021,False,500.0
2792,2713,2713,453,A,4,0.1200933328277305,False,0.0,0.1200933328277305,3302.305876676946,0.5476427778503421,False,0.5476427778503421,-1.5297859802699687,False,False,-0.7224005965206223,False,488.0,D,A_D,0.902478125896434,False,500.0
2793,2714,2714,453,D,4,0.5476427778505372,False,0.0,0.5476427778505372,3302.853519454796,0.2419424898571378,False,0.2419424898571378,-1.835328723115504,False,False,-0.4719069577590045,False,488.0,B,D_B,1.0289531194552268,False,500.0
